data,timeStamp
14.1,10/7/2021 8:51:56
14.91,10/7/2021 8:51:59
13.9,10/7/2021 8:52:03
13.91,10/7/2021 8:52:08
13.7,10/7/2021 8:52:09
13.66,10/7/2021 8:52:14
13.8,10/7/2021 8:52:17
12.12,10/7/2021 8:52:21
13.7,10/7/2021 8:52:22
12.97,10/7/2021 8:52:28
13.7,10/7/2021 8:52:30
15.57,10/7/2021 8:52:34
14.3,10/7/2021 8:52:36
15.03,10/7/2021 8:52:40
13.7,10/7/2021 8:52:44
13.67,10/7/2021 8:52:47
13.9,10/7/2021 8:52:49
15.49,10/7/2021 8:52:53
13.9,10/7/2021 8:52:58
13.54,10/7/2021 8:53:02
14,10/7/2021 8:53:03
13.89,10/7/2021 8:53:08
13.2,10/7/2021 8:53:11
14.17,10/7/2021 8:53:14
14.6,10/7/2021 8:53:17
14.46,10/7/2021 8:53:20
13.7,10/7/2021 8:53:25
14.76,10/7/2021 8:53:29
13.7,10/7/2021 8:53:30
14.2,10/7/2021 8:53:38
15.31,10/7/2021 8:53:40
13.4,10/7/2021 8:53:44
14.21,10/7/2021 8:53:46
13.5,10/7/2021 8:53:52
14.87,10/7/2021 8:53:53
13.6,10/7/2021 8:53:57
14.98,10/7/2021 8:54:04
13.7,10/7/2021 8:54:05
15.11,10/7/2021 8:54:10
14,10/7/2021 8:54:11
12.14,10/7/2021 8:54:17
14,10/7/2021 8:54:19
15.04,10/7/2021 8:54:23
14.3,10/7/2021 8:54:24
13.8,10/7/2021 8:54:32
13.32,10/7/2021 8:54:32
13.4,10/7/2021 8:54:38
12.32,10/7/2021 8:54:44
13.6,10/7/2021 8:54:46
14.35,10/7/2021 8:54:50
13.2,10/7/2021 8:54:51
11.83,10/7/2021 8:54:55
14.58,10/7/2021 8:54:56
14,10/7/2021 8:54:59
13.9,10/7/2021 8:55:05
13.6,10/7/2021 8:55:13
14.3,10/7/2021 8:55:18
13.92,10/7/2021 8:55:20
13.6,10/7/2021 8:55:26
13.64,10/7/2021 8:55:29
13.6,10/7/2021 8:55:33
14.7,10/7/2021 8:55:37
13.8,10/7/2021 8:55:39
13.6,10/7/2021 8:55:45
15.31,10/7/2021 8:55:48
13.1,10/7/2021 8:55:53
15.37,10/7/2021 8:55:54
13.4,10/7/2021 8:55:59
14.56,10/7/2021 8:56:01
13.9,10/7/2021 8:56:07
15.08,10/7/2021 8:56:07
13.5,10/7/2021 8:56:12
14.3,10/7/2021 8:56:14
14.2,10/7/2021 8:56:20
14.48,10/7/2021 8:56:20
13.1,10/7/2021 8:56:26
14.33,10/7/2021 8:56:27
13.5,10/7/2021 8:56:34
14.4,10/7/2021 8:56:35
14,10/7/2021 8:56:39
14.09,10/7/2021 8:56:41
14.37,10/7/2021 8:56:48
13.8,10/7/2021 8:56:51
15.27,10/7/2021 8:56:54
13.7,10/7/2021 8:56:57
14.28,10/7/2021 8:57:00
13,10/7/2021 8:57:05
15.09,10/7/2021 8:57:05
14.25,10/7/2021 8:57:10
13.7,10/7/2021 8:57:11
13.4,10/7/2021 8:57:18
13.44,10/7/2021 8:57:22
14.3,10/7/2021 8:57:24
15.02,10/7/2021 8:57:29
14,10/7/2021 8:57:32
15.07,10/7/2021 8:57:36
13,10/7/2021 8:57:39
13.56,10/7/2021 8:57:43
13.6,10/7/2021 8:57:45
13.3,10/7/2021 8:57:51
15.63,10/7/2021 8:57:51
15.62,10/7/2021 8:57:58
13.9,10/7/2021 8:57:59
13.3,10/7/2021 8:58:04
15.74,10/7/2021 8:58:06
13.7,10/7/2021 8:58:12
14.92,10/7/2021 8:58:12
13.5,10/7/2021 8:58:18
14.34,10/7/2021 8:58:23
13.5,10/7/2021 8:58:26
13.6,10/7/2021 8:58:31
13.6,10/7/2021 8:58:32
13.4,10/7/2021 8:58:39
14,10/7/2021 8:58:45
15.35,10/7/2021 8:58:49
13.5,10/7/2021 8:58:53
15.01,10/7/2021 8:58:57
13.5,10/7/2021 8:58:58
13.54,10/7/2021 8:59:03
13.6,10/7/2021 8:59:06
13.7,10/7/2021 8:59:12
15.67,10/7/2021 8:59:12
14.95,10/7/2021 8:59:18
13.5,10/7/2021 8:59:20
13.3,10/7/2021 8:59:25
12.89,10/7/2021 8:59:25
15.14,10/7/2021 8:59:32
13.8,10/7/2021 8:59:33
14.4,10/7/2021 8:59:38
13.8,10/7/2021 8:59:39
14.34,10/7/2021 8:59:44
13.9,10/7/2021 8:59:47
15.02,10/7/2021 8:59:50
13.6,10/7/2021 8:59:52
13.52,10/7/2021 8:59:57
13.5,10/7/2021 9:00:00
14.49,10/7/2021 9:00:04
13.5,10/7/2021 9:00:06
14.6,10/7/2021 9:00:10
13.2,10/7/2021 9:00:14
14.54,10/7/2021 9:00:16
13.6,10/7/2021 9:00:19
14.43,10/7/2021 9:00:23
14,10/7/2021 9:00:27
15.66,10/7/2021 9:00:29
13.4,10/7/2021 9:00:33
15.17,10/7/2021 9:00:35
13.3,10/7/2021 9:00:41
13.8,10/7/2021 9:00:41
14,10/7/2021 9:00:46
15.35,10/7/2021 9:00:48
13.1,10/7/2021 9:00:54
13.32,10/7/2021 9:00:58
13.8,10/7/2021 9:01:00
13.8,10/7/2021 9:01:07
15,10/7/2021 9:01:08
13.7,10/7/2021 9:01:13
13.77,10/7/2021 9:01:14
12.89,10/7/2021 9:01:20
13.1,10/7/2021 9:01:21
15.03,10/7/2021 9:01:26
13.4,10/7/2021 9:01:27
15.6,10/7/2021 9:01:33
13.7,10/7/2021 9:01:34
15.23,10/7/2021 9:01:39
13.8,10/7/2021 9:01:40
15.21,10/7/2021 9:01:45
13.4,10/7/2021 9:01:48
15.33,10/7/2021 9:01:52
13.1,10/7/2021 9:01:53
13.7,10/7/2021 9:02:01
15.35,10/7/2021 9:02:02
14.2,10/7/2021 9:02:07
14.36,10/7/2021 9:02:08
14.85,10/7/2021 9:02:14
13.3,10/7/2021 9:02:15
12.9,10/7/2021 9:02:20
15.12,10/7/2021 9:02:23
13.5,10/7/2021 9:02:28
15.17,10/7/2021 9:02:30
13.1,10/7/2021 9:02:34
14.68,10/7/2021 9:02:40
13.5,10/7/2021 9:02:41
15.43,10/7/2021 9:02:46
12.9,10/7/2021 9:02:47
14.6,10/7/2021 9:02:52
13.7,10/7/2021 9:02:55
14.93,10/7/2021 9:02:58
13.3,10/7/2021 9:03:00
15.27,10/7/2021 9:03:04
13.6,10/7/2021 9:03:08
13.79,10/7/2021 9:03:10
12.9,10/7/2021 9:03:14
12.46,10/7/2021 9:03:16
13.1,10/7/2021 9:03:22
15.27,10/7/2021 9:03:22
14.1,10/7/2021 9:03:27
14.66,10/7/2021 9:03:28
13.7,10/7/2021 9:03:35
14.38,10/7/2021 9:03:37
13.9,10/7/2021 9:03:41
14.98,10/7/2021 9:03:43
13.5,10/7/2021 9:03:49
15.31,10/7/2021 9:03:50
13.7,10/7/2021 9:03:54
14.11,10/7/2021 9:03:56
13.5,10/7/2021 9:04:02
14.88,10/7/2021 9:04:02
13.3,10/7/2021 9:04:08
13.71,10/7/2021 9:04:09
13.3,10/7/2021 9:04:15
15.01,10/7/2021 9:04:17
13.6,10/7/2021 9:04:21
15.49,10/7/2021 9:04:23
14.89,10/7/2021 9:04:30
14.87,10/7/2021 9:04:36
13.4,10/7/2021 9:04:37
14.82,10/7/2021 9:04:42
14.1,10/7/2021 9:04:43
14.89,10/7/2021 9:04:48
13.3,10/7/2021 9:04:51
14.83,10/7/2021 9:04:54
13.6,10/7/2021 9:04:56
15.31,10/7/2021 9:05:01
13.2,10/7/2021 9:05:04
13.1,10/7/2021 9:05:10
15.48,10/7/2021 9:05:12
13.5,10/7/2021 9:05:17
14.5,10/7/2021 9:05:18
13,10/7/2021 9:05:23
14.68,10/7/2021 9:05:24
13.3,10/7/2021 9:05:31
14.3,10/7/2021 9:05:32
13.6,10/7/2021 9:05:36
13.83,10/7/2021 9:05:38
13.1,10/7/2021 9:05:44
15,10/7/2021 9:05:45
12.8,10/7/2021 9:05:50
15.07,10/7/2021 9:05:51
13.7,10/7/2021 9:05:57
15.31,10/7/2021 9:05:57
13,10/7/2021 9:06:03
15.37,10/7/2021 9:06:03
15.62,10/7/2021 9:06:10
13,10/7/2021 9:06:11
15.98,10/7/2021 9:06:16
13.7,10/7/2021 9:06:17
13.4,10/7/2021 9:06:24
15.41,10/7/2021 9:06:24
13.6,10/7/2021 9:06:30
12.24,10/7/2021 9:06:30
12.69,10/7/2021 9:06:36
13.8,10/7/2021 9:06:38
12.19,10/7/2021 9:06:42
13.2,10/7/2021 9:06:44
15.62,10/7/2021 9:06:48
12.9,10/7/2021 9:06:51
15.98,10/7/2021 9:06:54
13.5,10/7/2021 9:06:57
14.76,10/7/2021 9:07:00
13.4,10/7/2021 9:07:05
14.68,10/7/2021 9:07:06
13.5,10/7/2021 9:07:11
14.4,10/7/2021 9:07:12
12.9,10/7/2021 9:07:18
15.37,10/7/2021 9:07:18
15.92,10/7/2021 9:07:23
13.5,10/7/2021 9:07:24
14.68,10/7/2021 9:07:25
13.6,10/7/2021 9:07:32
13.7,10/7/2021 9:07:37
15,10/7/2021 9:07:37
12.51,10/7/2021 9:07:44
13.9,10/7/2021 9:07:45
14.54,10/7/2021 9:07:50
13.6,10/7/2021 9:07:51
14.88,10/7/2021 9:07:56
13.8,10/7/2021 9:07:59
13.6,10/7/2021 9:08:04
14.21,10/7/2021 9:08:06
13.7,10/7/2021 9:08:12
14.99,10/7/2021 9:08:14
13.9,10/7/2021 9:08:18
14.37,10/7/2021 9:08:20
13.5,10/7/2021 9:08:25
14.99,10/7/2021 9:08:26
13.3,10/7/2021 9:08:32
12.61,10/7/2021 9:08:35
13.3,10/7/2021 9:08:39
14.7,10/7/2021 9:08:41
13.5,10/7/2021 9:08:45
14.21,10/7/2021 9:08:48
13.8,10/7/2021 9:08:52
15.6,10/7/2021 9:08:54
13.1,10/7/2021 9:08:58
15.66,10/7/2021 9:08:59
15.12,10/7/2021 9:09:02
13.3,10/7/2021 9:09:06
14.1,10/7/2021 9:09:11
14.89,10/7/2021 9:09:14
13.7,10/7/2021 9:09:19
14.86,10/7/2021 9:09:20
13.1,10/7/2021 9:09:25
15.42,10/7/2021 9:09:27
13.6,10/7/2021 9:09:32
15.56,10/7/2021 9:09:34
13.2,10/7/2021 9:09:38
14.76,10/7/2021 9:09:41
13.1,10/7/2021 9:09:46
15.29,10/7/2021 9:09:47
13.4,10/7/2021 9:09:51
15.31,10/7/2021 9:09:53
13.5,10/7/2021 9:09:59
15.39,10/7/2021 9:10:04
13.2,10/7/2021 9:10:05
14.42,10/7/2021 9:10:10
13.4,10/7/2021 9:10:12
14.42,10/7/2021 9:10:17
13.2,10/7/2021 9:10:18
14.57,10/7/2021 9:10:23
13.2,10/7/2021 9:10:26
14.03,10/7/2021 9:10:30
13.3,10/7/2021 9:10:31
14.85,10/7/2021 9:10:36
13.6,10/7/2021 9:10:39
14.53,10/7/2021 9:10:42
13.3,10/7/2021 9:10:45
15.15,10/7/2021 9:10:49
13.6,10/7/2021 9:10:53
14.54,10/7/2021 9:10:55
13.5,10/7/2021 9:10:58
15.29,10/7/2021 9:11:02
13,10/7/2021 9:11:06
14.19,10/7/2021 9:11:09
13,10/7/2021 9:11:12
14.5,10/7/2021 9:11:15
13.8,10/7/2021 9:11:20
14.9,10/7/2021 9:11:24
14.1,10/7/2021 9:11:26
14.44,10/7/2021 9:11:31
13.5,10/7/2021 9:11:33
13.1,10/7/2021 9:11:39
15.09,10/7/2021 9:11:39
12.7,10/7/2021 9:11:47
15.06,10/7/2021 9:11:48
13.8,10/7/2021 9:11:52
15.31,10/7/2021 9:11:54
13.3,10/7/2021 9:12:00
14.68,10/7/2021 9:12:03
13.2,10/7/2021 9:12:06
15.41,10/7/2021 9:12:10
13.2,10/7/2021 9:12:13
15.27,10/7/2021 9:12:16
13.3,10/7/2021 9:12:19
15.82,10/7/2021 9:12:23
13.6,10/7/2021 9:12:27
14.74,10/7/2021 9:12:29
12.9,10/7/2021 9:12:32
14.7,10/7/2021 9:12:35
14.1,10/7/2021 9:12:40
14.66,10/7/2021 9:12:44
14,10/7/2021 9:12:46
14.63,10/7/2021 9:12:51
13.9,10/7/2021 9:12:54
13.9,10/7/2021 9:12:59
14.95,10/7/2021 9:13:00
14.78,10/7/2021 9:13:06
13.2,10/7/2021 9:13:07
14.94,10/7/2021 9:13:12
13.1,10/7/2021 9:13:13
15.68,10/7/2021 9:13:19
13.8,10/7/2021 9:13:21
14.32,10/7/2021 9:13:25
13.2,10/7/2021 9:13:27
15.51,10/7/2021 9:13:31
13.2,10/7/2021 9:13:34
13.8,10/7/2021 9:13:40
15.5,10/7/2021 9:13:40
15.7,10/7/2021 9:13:46
12.8,10/7/2021 9:13:48
15.14,10/7/2021 9:13:52
13.9,10/7/2021 9:13:53
14.15,10/7/2021 9:13:58
12.8,10/7/2021 9:14:01
12.63,10/7/2021 9:14:04
13.6,10/7/2021 9:14:07
13.64,10/7/2021 9:14:11
13.9,10/7/2021 9:14:14
15.39,10/7/2021 9:14:17
13.7,10/7/2021 9:14:20
15.13,10/7/2021 9:14:23
13.1,10/7/2021 9:14:28
14.41,10/7/2021 9:14:29
12.5,10/7/2021 9:14:33
13.2,10/7/2021 9:14:41
14.68,10/7/2021 9:14:41
13.7,10/7/2021 9:14:47
13.71,10/7/2021 9:14:48
15.37,10/7/2021 9:14:54
13.6,10/7/2021 9:14:55
14.1,10/7/2021 9:15:00
12.7,10/7/2021 9:15:08
14.93,10/7/2021 9:15:11
12.8,10/7/2021 9:15:14
13.4,10/7/2021 9:15:21
12.12,10/7/2021 9:15:23
13.6,10/7/2021 9:15:27
15.65,10/7/2021 9:15:29
13,10/7/2021 9:15:35
13.67,10/7/2021 9:15:36
12.9,10/7/2021 9:15:40
15.76,10/7/2021 9:15:42
13.1,10/7/2021 9:15:48
14.8,10/7/2021 9:15:48
13.42,10/7/2021 9:15:53
13.7,10/7/2021 9:15:54
13.79,10/7/2021 9:16:00
13.4,10/7/2021 9:16:02
14.94,10/7/2021 9:16:06
14,10/7/2021 9:16:07
15.56,10/7/2021 9:16:12
13.4,10/7/2021 9:16:15
12.73,10/7/2021 9:16:18
13.3,10/7/2021 9:16:21
15.27,10/7/2021 9:16:23
13.7,10/7/2021 9:16:28
14.74,10/7/2021 9:16:29
15.44,10/7/2021 9:16:30
13.9,10/7/2021 9:16:34
13.8,10/7/2021 9:16:42
12.9,10/7/2021 9:16:48
13.1,10/7/2021 9:16:56
14.2,10/7/2021 9:17:01
15.12,10/7/2021 9:17:01
14.4,10/7/2021 9:17:07
12.6,10/7/2021 9:17:09
14.48,10/7/2021 9:17:13
13.3,10/7/2021 9:17:14
15.47,10/7/2021 9:17:20
13.4,10/7/2021 9:17:22
14.09,10/7/2021 9:17:26
12.8,10/7/2021 9:17:28
14.97,10/7/2021 9:17:33
13.9,10/7/2021 9:17:36
14.45,10/7/2021 9:17:39
13.7,10/7/2021 9:17:41
15.17,10/7/2021 9:17:45
13.7,10/7/2021 9:17:49
14.6,10/7/2021 9:17:52
13.7,10/7/2021 9:17:55
14.47,10/7/2021 9:18:01
13.6,10/7/2021 9:18:03
13.6,10/7/2021 9:18:08
14.15,10/7/2021 9:18:08
14,10/7/2021 9:18:16
14.99,10/7/2021 9:18:17
13.3,10/7/2021 9:18:21
15.31,10/7/2021 9:18:23
13.3,10/7/2021 9:18:29
15.29,10/7/2021 9:18:30
12.6,10/7/2021 9:18:35
14.59,10/7/2021 9:18:39
14.1,10/7/2021 9:18:43
15.44,10/7/2021 9:18:45
13,10/7/2021 9:18:48
14.98,10/7/2021 9:18:52
13.4,10/7/2021 9:18:56
15.5,10/7/2021 9:18:58
13.5,10/7/2021 9:19:02
14.7,10/7/2021 9:19:04
14.66,10/7/2021 9:19:10
13.3,10/7/2021 9:19:14
14.13,10/7/2021 9:19:16
13,10/7/2021 9:19:19
15.21,10/7/2021 9:19:22
13.2,10/7/2021 9:19:27
15.43,10/7/2021 9:19:31
13.7,10/7/2021 9:19:33
13.95,10/7/2021 9:19:38
13.1,10/7/2021 9:19:40
14.98,10/7/2021 9:19:44
13.3,10/7/2021 9:19:46
15.6,10/7/2021 9:19:50
13.6,10/7/2021 9:19:54
15.31,10/7/2021 9:19:56
13.2,10/7/2021 9:19:59
14.61,10/7/2021 9:20:02
13.7,10/7/2021 9:20:07
15.66,10/7/2021 9:20:09
13.8,10/7/2021 9:20:13
14.32,10/7/2021 9:20:15
13.3,10/7/2021 9:20:21
15.2,10/7/2021 9:20:22
13.4,10/7/2021 9:20:26
15.15,10/7/2021 9:20:28
13.7,10/7/2021 9:20:34
14.05,10/7/2021 9:20:36
13.1,10/7/2021 9:20:40
14.74,10/7/2021 9:20:42
15.03,10/7/2021 9:20:49
14.68,10/7/2021 9:20:56
14.98,10/7/2021 9:21:02
15.09,10/7/2021 9:21:08
14.19,10/7/2021 9:21:15
15.61,10/7/2021 9:21:37
15.68,10/7/2021 9:21:44
15.23,10/7/2021 9:21:50
15.12,10/7/2021 9:21:59
15.37,10/7/2021 9:22:07
14.58,10/7/2021 9:22:15
14.1,10/7/2021 9:22:18
12.9,10/7/2021 9:22:23
15.27,10/7/2021 9:22:24
13.8,10/7/2021 9:22:28
14.85,10/7/2021 9:22:31
13.2,10/7/2021 9:22:36
13.93,10/7/2021 9:22:37
13.3,10/7/2021 9:22:42
15.47,10/7/2021 9:22:43
13.18,10/7/2021 9:22:49
13.9,10/7/2021 9:22:50
13.7,10/7/2021 9:22:55
13.52,10/7/2021 9:22:55
14.53,10/7/2021 9:23:02
13.3,10/7/2021 9:23:03
15.07,10/7/2021 9:23:08
14.2,10/7/2021 9:23:09
14.26,10/7/2021 9:23:15
13.1,10/7/2021 9:23:16
15,10/7/2021 9:23:21
12.9,10/7/2021 9:23:22
15.52,10/7/2021 9:23:27
13.6,10/7/2021 9:23:30
15.13,10/7/2021 9:23:33
13.1,10/7/2021 9:23:35
14.61,10/7/2021 9:23:42
13,10/7/2021 9:23:43
13.95,10/7/2021 9:23:48
14,10/7/2021 9:23:49
12.67,10/7/2021 9:23:54
12.8,10/7/2021 9:23:57
13.39,10/7/2021 9:24:00
13.4,10/7/2021 9:24:02
11.71,10/7/2021 9:24:05
15.42,10/7/2021 9:24:06
13.8,10/7/2021 9:24:10
13.4,10/7/2021 9:24:16
14.19,10/7/2021 9:24:19
14,10/7/2021 9:24:24
15.62,10/7/2021 9:24:25
13.7,10/7/2021 9:24:29
13.8,10/7/2021 9:24:37
14.95,10/7/2021 9:24:40
13.3,10/7/2021 9:24:43
13.7,10/7/2021 9:24:50
15.41,10/7/2021 9:24:51
13.9,10/7/2021 9:24:56
14.37,10/7/2021 9:24:57
13.8,10/7/2021 9:25:03
15.33,10/7/2021 9:25:03
14.2,10/7/2021 9:25:09
14.74,10/7/2021 9:25:15
14,10/7/2021 9:25:17
14.17,10/7/2021 9:25:22
13.9,10/7/2021 9:25:23
13.2,10/7/2021 9:25:30
13.7,10/7/2021 9:25:36
13.3,10/7/2021 9:25:44
13.6,10/7/2021 9:25:49
13.9,10/7/2021 9:25:57
13.1,10/7/2021 9:26:03
13.6,10/7/2021 9:26:11
13.3,10/7/2021 9:26:16
14.38,10/7/2021 9:26:23
13.4,10/7/2021 9:26:24
13.6,10/7/2021 9:26:30
12.97,10/7/2021 9:26:31
15.18,10/7/2021 9:26:37
13.8,10/7/2021 9:26:38
13.1,10/7/2021 9:26:43
15.48,10/7/2021 9:26:43
14.44,10/7/2021 9:26:50
13.9,10/7/2021 9:26:51
13.6,10/7/2021 9:26:56
15.06,10/7/2021 9:26:56
13,10/7/2021 9:27:04
14.58,10/7/2021 9:27:04
13.5,10/7/2021 9:27:10
14.66,10/7/2021 9:27:13
13.4,10/7/2021 9:27:18
13.35,10/7/2021 9:27:19
13.9,10/7/2021 9:27:23
14.68,10/7/2021 9:27:28
14,10/7/2021 9:27:31
15.54,10/7/2021 9:27:36
13,10/7/2021 9:27:37
15.35,10/7/2021 9:27:43
13.2,10/7/2021 9:27:44
13.7,10/7/2021 9:27:50
15.37,10/7/2021 9:27:50
15.19,10/7/2021 9:27:56
12.9,10/7/2021 9:28:02
14.39,10/7/2021 9:28:03
13.9,10/7/2021 9:28:08
14.54,10/7/2021 9:28:09
13.6,10/7/2021 9:28:15
15.68,10/7/2021 9:28:16
13.7,10/7/2021 9:28:21
14.19,10/7/2021 9:28:23
13.5,10/7/2021 9:28:29
15.64,10/7/2021 9:28:29
13.8,10/7/2021 9:28:35
13.95,10/7/2021 9:28:35
13.86,10/7/2021 9:28:41
13.7,10/7/2021 9:28:42
14.42,10/7/2021 9:28:47
13.5,10/7/2021 9:28:48
14.64,10/7/2021 9:28:52
13.7,10/7/2021 9:28:56
13.39,10/7/2021 9:29:01
13.6,10/7/2021 9:29:02
15.21,10/7/2021 9:29:07
13.4,10/7/2021 9:29:09
15.03,10/7/2021 9:29:13
13.7,10/7/2021 9:29:15
14.1,10/7/2021 9:29:22
13.98,10/7/2021 9:29:22
15.2,10/7/2021 9:29:28
13.9,10/7/2021 9:29:29
15.5,10/7/2021 9:29:34
13.8,10/7/2021 9:29:35
14.54,10/7/2021 9:29:41
13.6,10/7/2021 9:29:43
15.14,10/7/2021 9:29:47
12.9,10/7/2021 9:29:49
14.76,10/7/2021 9:29:53
13.8,10/7/2021 9:29:54
13.85,10/7/2021 9:29:59
13.3,10/7/2021 9:30:02
15.41,10/7/2021 9:30:05
14.1,10/7/2021 9:30:08
15.33,10/7/2021 9:30:11
13.6,10/7/2021 9:30:15
13.1,10/7/2021 9:30:21
14.13,10/7/2021 9:30:21
15.25,10/7/2021 9:30:27
14,10/7/2021 9:30:29
13.99,10/7/2021 9:30:34
13.1,10/7/2021 9:30:35
14.4,10/7/2021 9:30:40
13.4,10/7/2021 9:30:42
14.94,10/7/2021 9:30:46
13.9,10/7/2021 9:30:48
14.62,10/7/2021 9:30:52
13.2,10/7/2021 9:30:56
14.6,10/7/2021 9:30:58
13.7,10/7/2021 9:31:01
14.51,10/7/2021 9:31:04
13.4,10/7/2021 9:31:09
13.97,10/7/2021 9:31:10
12.67,10/7/2021 9:31:18
13.6,10/7/2021 9:31:23
15.53,10/7/2021 9:31:24
13.6,10/7/2021 9:31:29
15.39,10/7/2021 9:31:30
13.4,10/7/2021 9:31:34
15.54,10/7/2021 9:31:36
13.7,10/7/2021 9:31:42
14.94,10/7/2021 9:31:42
13.1,10/7/2021 9:31:48
15.35,10/7/2021 9:31:48
14.32,10/7/2021 9:31:53
13.9,10/7/2021 9:31:55
13.5,10/7/2021 9:32:02
12.97,10/7/2021 9:32:03
13.5,10/7/2021 9:32:09
15.54,10/7/2021 9:32:09
13.3,10/7/2021 9:32:15
14.68,10/7/2021 9:32:15
13.4,10/7/2021 9:32:22
15,10/7/2021 9:32:24
13.9,10/7/2021 9:32:28
14.89,10/7/2021 9:32:30
13.7,10/7/2021 9:32:36
14.83,10/7/2021 9:32:37
13.2,10/7/2021 9:32:41
15.33,10/7/2021 9:32:42
14.33,10/7/2021 9:32:43
13.2,10/7/2021 9:32:49
13.9,10/7/2021 9:32:55
14.19,10/7/2021 9:32:57
13.6,10/7/2021 9:33:02
15.08,10/7/2021 9:33:03
13.1,10/7/2021 9:33:08
15.44,10/7/2021 9:33:09
12.8,10/7/2021 9:33:16
14.15,10/7/2021 9:33:16
13.7,10/7/2021 9:33:21
14.82,10/7/2021 9:33:22
15.39,10/7/2021 9:33:28
14,10/7/2021 9:33:29
13.75,10/7/2021 9:33:33
13.3,10/7/2021 9:33:36
15,10/7/2021 9:33:42
13.3,10/7/2021 9:33:44
15.58,10/7/2021 9:33:48
13.2,10/7/2021 9:33:51
15.37,10/7/2021 9:33:54
13.5,10/7/2021 9:33:59
14.11,10/7/2021 9:34:01
14,10/7/2021 9:34:06
15.17,10/7/2021 9:34:07
14.55,10/7/2021 9:34:12
13.5,10/7/2021 9:34:13
15.82,10/7/2021 9:34:14
13.1,10/7/2021 9:34:21
13.6,10/7/2021 9:34:28
13,10/7/2021 9:34:36
13.8,10/7/2021 9:34:43
13.3,10/7/2021 9:34:51
13.7,10/7/2021 9:34:58
13.7,10/7/2021 9:35:05
13.5,10/7/2021 9:35:13
13.3,10/7/2021 9:35:20
13.7,10/7/2021 9:35:28
14.6,10/7/2021 9:35:35
13.4,10/7/2021 9:35:43
13.9,10/7/2021 9:35:50
13.9,10/7/2021 9:35:58
13,10/7/2021 9:36:05
13.5,10/7/2021 9:36:13
13.4,10/7/2021 9:36:20
13,10/7/2021 9:36:28
13.5,10/7/2021 9:36:35
13.5,10/7/2021 9:36:43
13.3,10/7/2021 9:36:50
13,10/7/2021 9:36:58
14.1,10/7/2021 9:37:05
13.4,10/7/2021 9:37:12
13.4,10/7/2021 9:37:20
13,10/7/2021 9:37:28
13.3,10/7/2021 9:37:35
13.9,10/7/2021 9:37:43
13.4,10/7/2021 9:37:50
14.5,10/7/2021 9:37:58
13.3,10/7/2021 9:38:05
13.2,10/7/2021 9:38:13
13.4,10/7/2021 9:38:20
13.2,10/7/2021 9:38:41
13.6,10/7/2021 9:38:47
13,10/7/2021 9:38:54
13,10/7/2021 9:39:16
14.1,10/7/2021 9:39:22
13.1,10/7/2021 9:39:28
13.6,10/7/2021 9:39:46
13.8,10/7/2021 9:39:52
13.2,10/7/2021 9:40:05
13.4,10/7/2021 9:40:11
14.6,10/7/2021 9:40:15
14,10/7/2021 9:40:18
13.6,10/7/2021 9:40:22
13.4,10/7/2021 9:40:25
13.84,10/7/2021 9:40:30
13.4,10/7/2021 9:40:32
15.5,10/7/2021 9:40:37
13.3,10/7/2021 9:40:40
13.8,10/7/2021 9:40:47
13.4,10/7/2021 9:40:55
14.1,10/7/2021 9:41:03
13,10/7/2021 9:41:10
13.8,10/7/2021 9:41:18
13.4,10/7/2021 9:41:25
13.2,10/7/2021 9:41:33
13.1,10/7/2021 9:41:41
13.6,10/7/2021 9:41:48
13,10/7/2021 9:42:53
13.7,10/7/2021 9:42:59
13.8,10/7/2021 9:43:05
13.7,10/7/2021 9:43:12
13.4,10/7/2021 9:43:18
13.3,10/7/2021 9:43:25
13.2,10/7/2021 9:43:30
13.2,10/7/2021 9:43:38
10.4,10/7/2021 9:43:45
13.5,10/7/2021 9:43:52
13.3,10/7/2021 9:43:58
13.2,10/7/2021 9:44:05
13.4,10/7/2021 9:44:11
13.7,10/7/2021 9:44:18
13.3,10/7/2021 9:44:24
13.1,10/7/2021 9:44:32
12.8,10/7/2021 9:44:37
12.8,10/7/2021 9:44:45
15.21,10/7/2021 9:44:48
12.9,10/7/2021 9:44:51
14.17,10/7/2021 9:44:56
12.7,10/7/2021 9:44:59
12.7,10/7/2021 9:45:04
14.87,10/7/2021 9:45:05
15.27,10/7/2021 9:45:11
13.7,10/7/2021 9:45:12
13.4,10/7/2021 9:45:18
13.7,10/7/2021 9:45:25
13.3,10/7/2021 9:45:31
13.4,10/7/2021 9:45:39
14.1,10/7/2021 9:45:45
13.9,10/7/2021 9:45:52
14.2,10/7/2021 9:45:58
13,10/7/2021 9:46:06
13.5,10/7/2021 9:46:11
13.3,10/7/2021 9:46:19
13.7,10/7/2021 9:46:25
14,10/7/2021 9:46:33
13.4,10/7/2021 9:46:39
13,10/7/2021 9:46:46
14.1,10/7/2021 9:46:52
14.1,10/7/2021 9:47:00
12.9,10/7/2021 9:47:06
13,10/7/2021 9:47:13
13.3,10/7/2021 9:47:20
13.6,10/7/2021 9:47:27
13.4,10/7/2021 9:47:33
13.6,10/7/2021 9:47:40
15.23,10/7/2021 9:47:42
12.8,10/7/2021 9:47:46
14.78,10/7/2021 9:47:52
13.1,10/7/2021 9:47:54
14.48,10/7/2021 9:47:54
14,10/7/2021 9:47:59
